hour,minute,second,size,source_port,destination_port,ttl,protocol_TCP,protocol_UDP,SYN,ACK,FIN
0.0,0.0,0.3050847457627119,0.0,0.9088587217311888,0.9088742008885035,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0006426735218508992,0.7684472857297647,0.7684627648870794,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0,0.7684627648870794,0.7684472857297647,0.01475682522242061,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0006426735218508992,0.7684472857297647,0.7684627648870794,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0,0.7684627648870794,0.7684472857297647,0.01475682522242061,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0006426735218508992,0.9088432425738742,0.9088277634165595,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0,0.9088277634165595,0.9088432425738742,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0006426735218508992,0.9088742008885035,0.9088587217311888,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0,0.9088587217311888,0.9088742008885035,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0006426735218508992,0.7684472857297647,0.7684627648870794,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0,0.7684627648870794,0.7684472857297647,0.01475682522242061,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0006426735218508992,0.9088432425738742,0.9088277634165595,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0,0.9088277634165595,0.9088432425738742,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0006426735218508992,0.7684472857297647,0.7684627648870794,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0,0.7684627648870794,0.7684472857297647,0.01475682522242061,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0006426735218508992,0.7684472857297647,0.7684627648870794,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0,0.7684627648870794,0.7684472857297647,0.01475682522242061,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0006426735218508992,0.9088742008885035,0.9088587217311888,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0,0.9088587217311888,0.9088742008885035,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0006426735218508992,0.7684472857297647,0.7684627648870794,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0,0.7684627648870794,0.7684472857297647,0.01475682522242061,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0006426735218508992,0.9088432425738742,0.9088277634165595,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0,0.9088277634165595,0.9088432425738742,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0,0.9088432425738742,0.9088277634165595,0.003799844343725679,1.0,0.0,0.0,1.0,1.0
0.0,0.0,0.3050847457627119,0.0,0.9088277634165595,0.9088432425738742,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0,0.9088277634165595,0.9088432425738742,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0006426735218508992,0.9088742008885035,0.9088587217311888,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0,0.9088587217311888,0.9088742008885035,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0,0.9088742008885035,0.9088587217311888,0.003799844343725679,1.0,0.0,0.0,1.0,1.0
0.0,0.0,0.3050847457627119,0.0,0.9088587217311888,0.9088742008885035,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0,0.9088587217311888,0.9088742008885035,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.007712082262210793,0.9087503676299861,0.43559896599229136,1.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.3050847457627119,0.0,0.43559896599229136,0.9087503676299861,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0038560411311053984,0.9796603872885159,0.7838335681005525,0.0037693235056234647,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3050847457627119,0.0,0.7838335681005525,0.9796603872885159,0.003677760991316822,1.0,0.0,0.0,1.0,0.0
